,state,county,1st,2nd,3rd,votes1,votes2,votes3,pct1,pct2,pct3,party1,party2,party3,primary_date,primary_type,edge1,edge2,edge3,Abbreviation,area_name,state_abbreviation,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210
2200,Texas,Comal County,H. CLINTON,B. SANDERS,M. O'MALLEY,3109.0,2023.0,15.0,0.6,0.39,0.003,D,D,D,03/01/16,Open primary,0.0626666666667,0.0376666666667,-0.192333333333,TX,Comal County,TX,123694.0,108477.0,14.0,108472.0,5.7,23.1,17.4,50.7,94.1,2.3,0.8,1.0,0.1,1.7,26.6,69.0,84.7,6.2,17.1,89.4,33.3,12595.0,29.9,51427.0,76.1,11.0,205000.0,41954.0,2.64,32980.0,65839.0,10.2,3093.0,40920.0,5.8,11588.0,12349.0,0.0,0.0,0.0,0.0,10.3,25.8,1093683.0,960633.0,1539740.0,14632.0,184420.0,2075.0,559.48,193.9
2201,Texas,Comanche County,H. CLINTON,B. SANDERS,M. O'MALLEY,217.0,116.0,4.0,0.633,0.338,0.012,D,D,D,03/01/16,Open primary,0.111666666667,-0.0613333333333,-0.150333333333,TX,Comanche County,TX,13550.0,13974.0,-3.0,13974.0,6.1,23.1,22.9,50.9,96.4,1.0,1.2,0.3,0.0,1.1,27.3,70.6,90.2,6.9,21.4,76.0,18.9,1176.0,21.8,7265.0,77.0,3.9,73700.0,5162.0,2.64,19268.0,36020.0,26.4,263.0,2417.0,1.6,974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83103.0,117792.0,8744.0,0.0,3.0,937.75,14.9
2202,Texas,Concho County,H. CLINTON,B. SANDERS,S. LOCKE,27.0,11.0,1.0,0.692,0.282,0.026,D,D,D,03/01/16,Open primary,0.153666666667,-0.0553333333333,-0.223333333333,TX,Concho County,TX,4050.0,4087.0,-0.9,4087.0,3.4,12.9,15.7,30.1,94.9,2.6,0.6,0.4,0.1,1.4,56.3,40.7,74.0,30.3,35.2,71.2,10.8,267.0,24.9,1641.0,79.1,2.4,76100.0,857.0,3.29,19976.0,51411.0,16.5,46.0,734.0,4.9,218.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17668.0,4930.0,4346.0,0.0,983.8,4.2
2203,Texas,Cooke County,H. CLINTON,B. SANDERS,K. JUDD,449.0,334.0,4.0,0.564,0.42,0.005,D,D,D,03/01/16,Open primary,0.0856666666667,0.0486666666667,-0.177333333333,TX,Cooke County,TX,38761.0,38437.0,0.8,38437.0,6.5,24.2,17.4,50.4,92.6,3.2,1.4,1.1,0.1,1.7,17.0,76.8,82.7,7.9,14.7,83.8,19.5,2935.0,24.3,16690.0,69.5,8.4,117100.0,14466.0,2.61,25186.0,50067.0,14.8,890.0,13373.0,3.3,3333.0,4564.0,0.0,0.0,0.0,0.0,4.9,0.0,579742.0,99848.0,499700.0,13006.0,52556.0,25.0,874.76,43.9
2204,Texas,Coryell County,H. CLINTON,B. SANDERS,W. WILSON,1010.0,577.0,6.0,0.627,0.358,0.004,D,D,D,03/01/16,Open primary,0.0726666666667,-0.00733333333333,-0.202333333333,TX,Coryell County,TX,75562.0,75388.0,0.2,75388.0,7.3,24.8,9.0,50.4,74.4,17.4,1.2,2.2,0.8,4.0,17.9,59.4,79.1,5.5,14.6,87.5,15.1,9150.0,20.1,26032.0,57.3,20.4,97400.0,20416.0,3.17,19357.0,49819.0,13.4,708.0,9983.0,4.1,2640.0,3067.0,4.8,0.0,3.5,0.0,6.2,25.7,0.0,34335.0,442577.0,6096.0,45375.0,146.0,1052.07,71.7
2205,Texas,Cottle County,H. CLINTON,B. SANDERS,R. DE LA FUENTE,26.0,18.0,1.0,0.565,0.391,0.022,D,D,D,03/01/16,Open primary,0.109666666667,-0.0913333333333,-0.187333333333,TX,Cottle County,TX,1415.0,1505.0,-6.0,1505.0,4.0,21.8,24.5,52.3,87.6,10.4,0.5,0.1,0.1,1.3,24.3,64.5,84.2,4.3,13.8,76.2,16.1,103.0,17.4,960.0,72.4,7.5,41400.0,709.0,2.16,21089.0,34639.0,15.4,27.0,154.0,-1.3,132.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12673.0,8219.0,0.0,0.0,900.56,1.7
2206,Texas,Crane County,H. CLINTON,B. SANDERS,R. DE LA FUENTE,62.0,24.0,4.0,0.66,0.255,0.043,D,D,D,03/01/16,Open primary,0.108666666667,-0.0103333333333,-0.213333333333,TX,Crane County,TX,4950.0,4375.0,13.1,4375.0,8.4,30.0,11.3,50.2,93.3,3.0,1.6,0.7,0.1,1.3,61.9,34.1,82.6,16.5,48.4,68.9,13.6,228.0,24.5,1662.0,75.8,2.1,66800.0,1571.0,2.79,22291.0,50417.0,13.8,92.0,1186.0,11.6,288.0,407.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,23211.0,47808.0,12379.0,1023.0,1.0,785.07,5.6
2207,Texas,Crockett County,H. CLINTON,B. SANDERS,R. DE LA FUENTE,266.0,240.0,65.0,0.377,0.34,0.092,D,D,D,03/01/16,Open primary,0.196666666667,-0.0403333333333,-0.244333333333,TX,Crockett County,TX,3812.0,3719.0,2.5,3719.0,7.5,25.6,15.1,50.3,94.3,1.9,1.9,0.7,0.1,1.1,64.0,33.8,89.5,10.3,44.3,64.3,11.1,209.0,17.2,1869.0,69.2,8.2,56200.0,1375.0,2.73,23872.0,50475.0,16.7,126.0,1337.0,17.8,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58893.0,15572.0,8295.0,0.0,2807.33,1.3
2208,Texas,Crosby County,H. CLINTON,B. SANDERS,M. O'MALLEY,131.0,91.0,2.0,0.582,0.404,0.009,D,D,D,03/01/16,Open primary,0.113666666667,0.0166666666667,-0.229333333333,TX,Crosby County,TX,5899.0,6059.0,-2.6,6059.0,7.1,26.8,18.9,50.7,92.8,4.4,1.2,0.1,0.1,1.5,54.0,41.1,76.9,5.2,32.9,69.5,13.8,297.0,19.7,2910.0,67.2,7.0,55400.0,2164.0,2.75,18959.0,38187.0,26.5,98.0,640.0,-2.0,362.0,455.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,119411.0,23791.0,3807.0,0.0,5.0,900.2,6.7
2209,Texas,Culberson County,H. CLINTON,B. SANDERS,R. DE LA FUENTE,355.0,160.0,32.0,0.62,0.279,0.056,D,D,D,03/01/16,Open primary,0.167666666667,-0.00533333333333,-0.261333333333,TX,Culberson County,TX,2266.0,2398.0,-5.5,2398.0,7.5,25.1,16.8,51.2,91.0,1.3,3.1,1.7,0.0,2.8,73.5,21.3,92.4,13.0,64.0,70.2,16.5,143.0,10.9,1153.0,63.4,5.6,46600.0,838.0,2.75,16227.0,37105.0,25.2,52.0,570.0,3.1,187.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106249.0,42653.0,10313.0,1.0,3812.8,0.6
2210,Texas,Dallam County,H. CLINTON,B. SANDERS,R. DE LA FUENTE,24.0,13.0,1.0,0.615,0.333,0.026,D,D,D,03/01/16,Open primary,0.156666666667,0.0156666666667,-0.265333333333,TX,Dallam County,TX,7135.0,6703.0,6.4,6703.0,9.3,32.0,8.7,48.5,93.1,2.0,1.9,0.9,0.1,1.9,42.9,52.6,80.3,17.3,33.6,72.3,10.4,297.0,14.0,2896.0,61.3,6.9,70700.0,2375.0,2.86,19752.0,40895.0,18.1,208.0,1653.0,-0.2,498.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311073.0,85370.0,13911.0,12548.0,20.0,1503.26,4.5
2211,Texas,Dallas County,H. CLINTON,B. SANDERS,M. O'MALLEY,113574.0,44231.0,438.0,0.715,0.278,0.003,D,D,D,03/01/16,Open primary,0.113666666667,0.0136666666667,-0.238333333333,TX,Dallas County,TX,2518638.0,2367636.0,6.4,2368139.0,7.7,26.9,9.7,50.7,68.0,23.1,1.1,5.9,0.1,1.7,39.3,31.1,82.5,23.1,40.6,77.4,28.6,106414.0,26.0,974457.0,52.5,38.9,128300.0,858332.0,2.77,26816.0,49481.0,19.1,62501.0,1322022.0,2.4,210881.0,228604.0,13.6,0.8,6.9,0.0,15.3,28.1,39047030.0,58165146.0,33177208.0,13929.0,5705137.0,14360.0,871.28,2718.0
2212,Texas,Dawson County,H. CLINTON,B. SANDERS,R. DE LA FUENTE,92.0,34.0,2.0,0.702,0.26,0.015,D,D,D,03/01/16,Open primary,0.164666666667,-0.0563333333333,-0.239333333333,TX,Dawson County,TX,13372.0,13833.0,-3.3,13833.0,7.1,25.0,14.7,44.8,90.3,6.6,1.1,0.6,0.1,1.3,55.5,37.3,84.5,8.3,36.1,68.5,9.4,489.0,14.0,5202.0,73.6,4.7,55700.0,4414.0,2.63,17677.0,39714.0,21.9,277.0,2818.0,4.3,678.0,887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91324.0,148370.0,10747.0,12466.0,7.0,900.31,15.4
2213,Texas,Deaf Smith County,H. CLINTON,B. SANDERS,R. DE LA FUENTE,200.0,86.0,7.0,0.678,0.292,0.024,D,D,D,03/01/16,Open primary,0.169666666667,-0.0173333333333,-0.232333333333,TX,Deaf Smith County,TX,19195.0,19372.0,-0.9,19372.0,9.1,31.9,11.9,50.4,94.7,2.0,1.7,0.6,0.1,1.0,70.6,27.0,87.2,16.7,51.6,69.5,15.6,690.0,15.1,7061.0,65.3,13.3,80200.0,6191.0,3.07,17532.0,41444.0,18.9,399.0,5131.0,-6.8,1166.0,1740.0,0.0,0.0,0.0,0.0,0.0,22.1,470796.0,0.0,224228.0,12227.0,17267.0,10.0,1496.87,12.9
2214,Texas,Delta County,H. CLINTON,B. SANDERS,R. DE LA FUENTE,110.0,51.0,1.0,0.679,0.315,0.006,D,D,D,03/01/16,Open primary,0.0326666666667,0.00466666666667,-0.157333333333,TX,Delta County,TX,5238.0,5231.0,0.1,5231.0,5.3,22.0,22.0,50.5,86.5,8.0,1.9,0.6,0.0,2.9,7.2,80.5,85.4,1.0,1.9,85.4,16.2,548.0,27.7,2466.0,83.0,3.8,71600.0,1929.0,2.67,20150.0,40375.0,17.9,60.0,528.0,5.2,355.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26426.0,4920.0,0.0,2.0,256.83,20.4
2215,Texas,Denton County,H. CLINTON,B. SANDERS,M. O'MALLEY,16470.0,15750.0,142.0,0.508,0.485,0.004,D,D,D,03/01/16,Open primary,0.133666666667,-0.100333333333,-0.100333333333,TX,Denton County,TX,753363.0,662604.0,13.7,662614.0,6.6,26.1,8.7,50.8,79.3,9.6,0.9,7.7,0.1,2.5,19.0,61.7,80.7,14.2,22.0,91.8,40.5,39891.0,27.4,280409.0,65.5,26.3,184100.0,243394.0,2.78,33855.0,74155.0,8.7,12517.0,182916.0,1.7,59107.0,58767.0,5.3,0.6,6.2,0.0,8.6,30.1,4008259.0,12358953.0,7668326.0,12465.0,797850.0,3565.0,878.43,754.3
2216,Texas,Dewitt County,H. CLINTON,B. SANDERS,M. O'MALLEY,293.0,113.0,4.0,0.703,0.271,0.01,D,D,D,03/01/16,Open primary,0.117666666667,-0.110333333333,-0.154333333333,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,Texas,Dickens County,H. CLINTON,B. SANDERS,K. JUDD,13.0,11.0,1.0,0.52,0.44,0.04,D,D,D,03/01/16,Open primary,0.157666666667,-0.120333333333,-0.201333333333,TX,Dickens County,TX,2218.0,2444.0,-9.2,2444.0,6.2,18.9,20.9,42.4,88.7,6.0,2.1,1.1,0.1,2.0,29.5,62.8,75.7,3.5,14.4,77.4,13.5,220.0,15.9,1282.0,76.8,2.5,48400.0,913.0,2.28,20578.0,38401.0,18.8,42.0,250.0,1.2,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11311.0,4577.0,914.0,0.0,901.72,2.7
2218,Texas,Dimmit County,H. CLINTON,B. SANDERS,R. DE LA FUENTE,1804.0,534.0,162.0,0.689,0.204,0.062,D,D,D,03/01/16,Open primary,0.159666666667,-0.0173333333333,-0.242333333333,TX,Dimmit County,TX,11089.0,9996.0,10.9,9996.0,8.3,30.4,14.3,50.9,96.2,1.7,0.8,0.6,0.0,0.7,85.9,12.2,90.5,6.6,70.8,61.6,9.2,433.0,15.5,4357.0,69.8,7.6,49900.0,3542.0,2.86,17516.0,36681.0,26.5,234.0,5806.0,26.1,737.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74775.0,7658.0,8259.0,5.0,1328.88,7.5
2219,Texas,Donley County,B. SANDERS,H. CLINTON,W. WILSON,35.0,33.0,1.0,0.507,0.478,0.014,D,D,D,03/01/16,Open primary,0.0846666666667,0.0726666666667,-0.247333333333,TX,Donley County,TX,3543.0,3728.0,-5.0,3677.0,5.6,19.7,23.3,51.5,92.4,5.1,0.7,0.4,0.1,1.4,10.9,81.8,83.7,2.2,8.6,85.9,16.7,292.0,20.4,2135.0,76.7,7.1,61100.0,1280.0,2.6,21904.0,42411.0,16.7,85.0,492.0,2.9,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29218.0,7637.0,3717.0,1.0,926.89,4.0
2220,Texas,Duval County,H. CLINTON,B. SANDERS,R. DE LA FUENTE,2272.0,523.0,111.0,0.762,0.175,0.037,D,D,D,03/01/16,Open primary,0.217666666667,-0.115333333333,-0.192333333333,TX,Duval County,TX,11533.0,11782.0,-2.1,11782.0,7.2,25.7,17.2,48.4,96.9,1.4,0.8,0.3,0.1,0.5,88.5,9.9,81.3,3.4,65.7,66.0,6.8,650.0,22.9,5534.0,72.5,4.5,52700.0,3901.0,2.84,20181.0,34131.0,19.7,163.0,2533.0,14.2,753.0,1015.0,0.0,0.0,0.0,0.0,60.6,21.8,0.0,17461.0,49609.0,4084.0,3745.0,0.0,1793.48,6.6
2221,Texas,Eastland County,H. CLINTON,B. SANDERS,C. HAWES,171.0,122.0,5.0,0.557,0.397,0.016,D,D,D,03/01/16,Open primary,0.193666666667,-0.0843333333333,-0.215333333333,TX,Eastland County,TX,18176.0,18583.0,-2.2,18583.0,5.5,21.4,21.1,50.8,94.6,2.5,1.1,0.6,0.1,1.2,16.0,79.6,87.8,4.0,10.7,82.0,16.0,1657.0,21.2,10251.0,75.1,7.7,61200.0,6872.0,2.55,21125.0,34914.0,19.0,472.0,5395.0,9.5,1396.0,1747.0,0.0,0.0,0.0,0.0,0.0,23.4,135464.0,180763.0,259667.0,14170.0,17694.0,0.0,926.49,20.1
2222,Texas,Ector County,H. CLINTON,B. SANDERS,R. DE LA FUENTE,1852.0,941.0,29.0,0.649,0.33,0.01,D,D,D,03/01/16,Open primary,0.151666666667,0.00466666666667,-0.215333333333,TX,Ector County,TX,153904.0,137133.0,12.2,137130.0,9.0,29.8,9.6,49.6,91.1,4.9,1.4,1.1,0.2,1.4,57.5,36.0,81.6,13.7,43.4,72.9,13.5,7071.0,20.4,56500.0,65.7,19.9,91200.0,49962.0,2.8,24247.0,51466.0,15.9,3582.0,62316.0,8.4,10328.0,11745.0,2.0,1.6,1.6,0.0,30.5,26.3,2049699.0,2004269.0,2090614.0,16222.0,228555.0,556.0,897.69,152.8
2223,Texas,Edwards County,H. CLINTON,B. SANDERS,R. DE LA FUENTE,42.0,27.0,2.0,0.575,0.37,0.027,D,D,D,03/01/16,Open primary,0.0566666666667,-0.00733333333333,-0.133333333333,TX,Edwards County,TX,1879.0,2002.0,-6.1,2002.0,5.6,20.2,26.0,49.7,95.5,0.8,2.2,0.7,0.0,0.7,54.4,43.9,86.2,12.7,49.8,68.9,24.2,156.0,22.9,1608.0,91.6,0.5,70500.0,838.0,2.45,22015.0,43839.0,18.4,37.0,182.0,13.0,187.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11690.0,6063.0,0.0,0.0,2117.86,0.9
2224,Texas,El Paso County,H. CLINTON,B. SANDERS,R. DE LA FUENTE,36067.0,17176.0,437.0,0.66,0.315,0.008,D,D,D,03/01/16,Open primary,0.102666666667,-0.0153333333333,-0.209333333333,TX,El Paso County,TX,833487.0,800647.0,4.1,800647.0,8.1,28.3,11.3,51.0,92.1,4.0,1.0,1.3,0.2,1.4,81.2,13.3,84.6,26.0,73.0,74.0,20.7,49258.0,23.2,286659.0,61.7,23.4,111800.0,255573.0,3.13,18379.0,40157.0,23.3,13814.0,221264.0,0.6,53783.0,63143.0,2.2,1.1,2.0,0.0,61.4,27.1,14423498.0,5002538.0,8460929.0,11625.0,1031298.0,3043.0,1012.69,790.6
2225,Texas,Ellis County,H. CLINTON,B. SANDERS,K. JUDD,3719.0,1563.0,18.0,0.695,0.292,0.003,D,D,D,03/01/16,Open primary,0.126666666667,-0.0863333333333,-0.181333333333,TX,Ellis County,TX,159317.0,149610.0,6.5,149610.0,6.4,27.0,11.9,50.6,87.0,9.7,0.8,0.7,0.1,1.7,25.1,63.4,85.0,7.8,18.9,83.6,20.7,9986.0,29.0,57041.0,74.6,11.3,137500.0,51016.0,2.95,25662.0,61952.0,11.9,2614.0,36269.0,5.2,12541.0,14160.0,0.0,0.0,0.0,0.0,10.3,26.6,4080603.0,279168.0,1323106.0,9265.0,126593.0,1096.0,935.49,159.9
2226,Texas,Erath County,H. CLINTON,B. SANDERS,K. JUDD,427.0,365.0,10.0,0.525,0.449,0.012,D,D,D,03/01/16,Open primary,0.0886666666667,0.0516666666667,-0.225333333333,TX,Erath County,TX,40147.0,37890.0,6.0,37890.0,6.0,20.8,13.7,50.9,94.6,1.7,1.4,0.8,0.1,1.4,20.1,76.0,80.5,8.5,18.0,82.0,24.3,2299.0,18.2,17460.0,59.9,14.5,111100.0,14383.0,2.57,21670.0,39586.0,22.3,915.0,11608.0,-1.0,2823.0,3925.0,0.0,0.0,0.0,0.0,0.0,0.0,849331.0,0.0,445038.0,12543.0,55362.0,85.0,1083.07,35.0
2227,Texas,Falls County,H. CLINTON,B. SANDERS,M. O'MALLEY,551.0,115.0,4.0,0.814,0.17,0.006,D,D,D,03/01/16,Open primary,0.141666666667,-0.0453333333333,-0.202333333333,TX,Falls County,TX,16989.0,17866.0,-4.9,17866.0,6.3,21.2,17.3,52.3,71.8,24.8,1.0,0.5,0.2,1.8,22.5,51.6,91.0,5.7,17.0,74.4,10.7,1359.0,27.0,7723.0,72.0,10.0,60800.0,5600.0,2.84,16486.0,32908.0,20.9,223.0,1771.0,7.9,907.0,1121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53128.0,71633.0,4249.0,0.0,3.0,765.48,23.3
2228,Texas,Fannin County,H. CLINTON,B. SANDERS,M. O'MALLEY,505.0,277.0,8.0,0.63,0.346,0.01,D,D,D,03/01/16,Open primary,0.0436666666667,0.0186666666667,-0.216333333333,TX,Fannin County,TX,33752.0,33915.0,-0.5,33915.0,5.3,21.0,18.8,47.0,89.0,7.0,1.2,0.5,0.1,2.2,10.5,79.4,82.0,4.5,8.0,82.4,15.0,3299.0,28.2,14228.0,74.6,8.8,92600.0,11814.0,2.63,20337.0,44355.0,17.2,454.0,4708.0,-0.8,2251.0,2254.0,0.0,0.0,0.0,0.0,0.0,0.0,135858.0,0.0,297301.0,9044.0,18458.0,27.0,890.84,38.1
2229,Texas,Fayette County,H. CLINTON,B. SANDERS,M. O'MALLEY,584.0,309.0,6.0,0.639,0.338,0.007,D,D,D,03/01/16,Open primary,0.145666666667,-0.124333333333,-0.176333333333,TX,Fayette County,TX,24833.0,24554.0,1.1,24554.0,5.0,20.9,23.8,50.8,90.4,6.9,1.2,0.4,0.1,1.1,19.9,72.2,92.1,7.9,18.1,80.2,16.8,2071.0,23.0,13869.0,76.4,5.6,130300.0,9999.0,2.41,27032.0,48015.0,11.6,734.0,6827.0,-0.1,2365.0,3232.0,0.0,0.0,0.0,0.0,0.0,19.6,277817.0,158741.0,262010.0,11611.0,31977.0,6.0,950.01,25.8
2230,Texas,Fisher County,H. CLINTON,B. SANDERS,M. O'MALLEY,226.0,146.0,21.0,0.533,0.344,0.05,D,D,D,03/01/16,Open primary,0.120666666667,-0.00333333333333,-0.232333333333,TX,Fisher County,TX,3831.0,3974.0,-3.6,3974.0,4.4,20.7,23.1,50.4,92.8,3.8,1.0,0.4,0.0,1.8,27.9,67.1,90.6,2.1,17.8,80.8,15.2,293.0,20.9,2205.0,71.1,6.2,62200.0,1518.0,2.54,22709.0,42125.0,17.1,70.0,555.0,8.0,222.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12001.0,3040.0,0.0,0.0,898.94,4.4
2231,Texas,Floyd County,H. CLINTON,B. SANDERS,R. DE LA FUENTE,60.0,24.0,7.0,0.659,0.264,0.077,D,D,D,03/01/16,Open primary,0.115666666667,-0.0183333333333,-0.235333333333,TX,Floyd County,TX,5949.0,6446.0,-7.7,6446.0,7.7,27.2,18.7,50.3,93.2,4.2,1.3,0.4,0.0,1.0,56.2,39.5,89.1,5.6,36.8,74.6,17.1,312.0,18.1,2993.0,69.3,3.5,61200.0,2457.0,2.55,21655.0,42279.0,20.3,157.0,1017.0,4.1,355.0,619.0,0.0,0.0,0.0,0.0,0.0,13.9,0.0,65577.0,40010.0,6026.0,1805.0,6.0,992.14,6.5
2232,Texas,Foard County,B. SANDERS,H. CLINTON,W. WILSON,112.0,80.0,14.0,0.481,0.343,0.06,D,D,D,03/01/16,Open primary,0.176666666667,-0.0523333333333,-0.232333333333,TX,Foard County,TX,1275.0,1336.0,-4.6,1336.0,4.8,21.4,24.9,51.4,92.2,5.3,0.4,0.8,0.0,1.3,18.7,74.2,92.8,1.5,4.8,78.0,21.8,93.0,12.7,789.0,69.5,6.2,37500.0,491.0,2.23,20202.0,33750.0,15.4,27.0,156.0,4.0,114.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7042.0,5037.0,0.0,0.0,704.4,1.9
2233,Texas,Fort Bend County,H. CLINTON,B. SANDERS,M. O'MALLEY,29248.0,9765.0,48.0,0.746,0.249,0.001,D,D,D,03/01/16,Open primary,0.107666666667,-0.00533333333333,-0.239333333333,TX,Fort Bend County,TX,685345.0,584897.0,17.2,585375.0,6.7,27.9,9.4,50.9,57.2,21.1,0.6,19.0,0.1,2.0,24.0,35.1,89.2,25.9,37.9,88.5,41.4,26189.0,30.6,223983.0,78.7,10.3,183600.0,191406.0,3.15,34084.0,85297.0,8.4,10791.0,138739.0,7.6,57132.0,50412.0,16.5,0.0,16.5,0.0,15.9,32.0,4986616.0,6615255.0,5306163.0,10440.0,583427.0,9268.0,861.48,679.5
2234,Texas,Franklin County,H. CLINTON,B. SANDERS,K. JUDD,163.0,73.0,2.0,0.676,0.303,0.008,D,D,D,03/01/16,Open primary,0.149666666667,-0.0673333333333,-0.185333333333,TX,Franklin County,TX,10600.0,10605.0,0.0,10605.0,5.9,24.2,20.3,51.0,91.9,4.5,1.1,0.8,0.0,1.7,13.7,79.3,89.1,6.9,13.0,83.5,20.3,995.0,22.4,5784.0,77.0,4.9,92800.0,4304.0,2.43,28189.0,45523.0,14.4,168.0,5741.0,2.0,774.0,977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4826.0,87874.0,7968.0,6490.0,1.0,284.39,37.3
2235,Texas,Freestone County,H. CLINTON,B. SANDERS,M. O'MALLEY,380.0,102.0,5.0,0.768,0.206,0.01,D,D,D,03/01/16,Open primary,0.176666666667,-0.0973333333333,-0.227333333333,TX,Freestone County,TX,19762.0,19817.0,-0.3,19816.0,5.9,23.1,18.2,48.2,79.7,16.5,1.4,0.8,0.0,1.6,14.8,67.3,85.1,7.2,12.1,78.8,11.7,1756.0,24.3,9290.0,79.4,4.2,76900.0,7251.0,2.51,22876.0,44502.0,15.6,349.0,3926.0,1.9,1202.0,1590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41614.0,254298.0,13512.0,22549.0,7.0,877.74,22.6
2236,Texas,Frio County,H. CLINTON,B. SANDERS,R. DE LA FUENTE,1864.0,630.0,114.0,0.677,0.229,0.041,D,D,D,03/01/16,Open primary,0.117666666667,-0.00333333333333,-0.215333333333,TX,Frio County,TX,18531.0,17217.0,7.6,17217.0,7.0,24.4,11.6,41.3,92.0,3.9,0.9,2.3,0.0,0.9,77.8,16.2,84.2,9.7,60.5,63.9,6.5,935.0,17.4,5894.0,65.8,9.4,62900.0,4805.0,3.09,15863.0,35849.0,24.0,314.0,5060.0,2.9,984.0,1214.0,0.0,0.0,0.0,0.0,53.8,31.7,0.0,31535.0,107560.0,6679.0,7439.0,11.0,1133.5,15.2
2237,Texas,Gaines County,H. CLINTON,B. SANDERS,R. DE LA FUENTE,91.0,59.0,5.0,0.558,0.362,0.031,D,D,D,03/01/16,Open primary,0.191666666667,-0.0323333333333,-0.241333333333,TX,Gaines County,TX,19425.0,17526.0,10.8,17526.0,9.9,35.1,9.3,49.4,94.9,2.2,1.1,0.5,0.0,1.3,39.5,57.4,85.2,19.2,49.0,59.3,11.9,472.0,16.7,6356.0,76.9,5.2,93000.0,5437.0,3.29,21572.0,52910.0,16.8,391.0,3803.0,7.6,1600.0,1564.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,169294.0,82554.0,5575.0,9535.0,15.0,1502.38,11.7
2238,Texas,Galveston County,H. CLINTON,B. SANDERS,M. O'MALLEY,9435.0,4233.0,59.0,0.682,0.306,0.004,D,D,D,03/01/16,Open primary,0.189666666667,-0.102333333333,-0.203333333333,TX,Galveston County,TX,314198.0,291304.0,7.9,291309.0,6.4,24.7,12.8,50.6,80.1,13.6,0.8,3.4,0.1,1.9,23.7,58.1,82.5,9.7,19.3,87.1,28.5,21663.0,26.7,139612.0,68.7,21.5,148600.0,110032.0,2.65,30926.0,61877.0,13.3,5378.0,81745.0,3.0,21630.0,22869.0,7.6,0.0,5.9,0.0,10.3,30.0,23480817.0,1761558.0,2750294.0,9700.0,590991.0,3006.0,378.36,769.9
2239,Texas,Garza County,H. CLINTON,B. SANDERS,M. O'MALLEY,35.0,22.0,2.0,0.565,0.355,0.032,D,D,D,03/01/16,Open primary,0.0896666666667,-0.0313333333333,-0.206333333333,TX,Garza County,TX,6435.0,6461.0,-0.4,6461.0,4.6,18.4,11.4,35.4,90.2,7.4,0.8,0.7,0.1,0.9,50.0,42.3,73.5,39.5,51.5,62.3,9.5,268.0,15.0,2223.0,75.9,7.1,72000.0,1588.0,2.54,16175.0,47540.0,15.5,124.0,1372.0,6.1,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9988.0,34963.0,7370.0,6171.0,0.0,893.41,7.2
2240,Texas,Gillespie County,H. CLINTON,B. SANDERS,R. DE LA FUENTE,813.0,314.0,1.0,0.719,0.278,0.001,D,D,D,03/01/16,Open primary,0.149666666667,0.0536666666667,-0.273333333333,TX,Gillespie County,TX,25520.0,24837.0,2.7,24837.0,5.0,19.4,28.5,51.5,96.7,0.6,1.2,0.4,0.1,0.9,21.6,76.5,86.4,7.8,21.5,86.5,29.2,2666.0,19.2,12911.0,74.7,8.4,216600.0,10655.0,2.3,30117.0,53668.0,12.0,915.0,8418.0,4.5,3320.0,4379.0,0.0,0.0,0.0,0.0,0.0,28.7,88259.0,100425.0,311100.0,13247.0,52219.0,39.0,1058.21,23.5
