,state,county,1st,2nd,3rd,votes1,votes2,votes3,pct1,pct2,pct3,party1,party2,party3,primary_date,primary_type,edge1,edge2,edge3,Abbreviation,area_name,state_abbreviation,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210
2295,Texas,Upton County,T. CRUZ,D. TRUMP,M. RUBIO,290.0,171.0,108.0,0.444,0.262,0.165,R,R,R,03/01/16,Open primary,0.110666666667,-0.0713333333333,-0.168333333333,TX,Upton County,TX,3454.0,3349.0,3.1,3355.0,8.2,28.5,13.8,49.0,92.4,2.7,2.9,0.4,0.0,1.7,52.8,43.3,83.0,12.5,41.0,73.9,11.5,158.0,18.5,1549.0,73.9,2.1,48500.0,1218.0,2.67,22953.0,51750.0,17.1,86.0,1127.0,9.8,283.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21753.0,16720.0,5618.0,0.0,1.0,1241.32,2.7
2296,Texas,Uvalde County,T. CRUZ,D. TRUMP,M. RUBIO,1027.0,672.0,304.0,0.46,0.301,0.136,R,R,R,03/01/16,Open primary,0.126666666667,-0.0323333333333,-0.197333333333,TX,Uvalde County,TX,27117.0,26405.0,2.7,26405.0,7.6,27.8,16.0,50.7,96.0,1.2,1.1,0.7,0.1,0.9,70.2,27.9,87.8,9.7,53.4,69.1,14.5,1426.0,17.7,11017.0,71.1,7.0,68600.0,8619.0,3.01,17479.0,34902.0,26.5,622.0,6964.0,1.3,2554.0,2692.0,0.0,0.0,0.0,0.0,47.8,0.0,203651.0,120737.0,322212.0,12137.0,39907.0,13.0,1551.95,17.0
2297,Texas,Val Verde County,T. CRUZ,D. TRUMP,M. RUBIO,916.0,798.0,545.0,0.359,0.312,0.213,R,R,R,03/01/16,Open primary,0.0256666666667,-0.0213333333333,-0.120333333333,TX,Val Verde County,TX,48974.0,48879.0,0.2,48879.0,8.3,28.9,13.8,49.2,95.2,2.0,0.9,0.8,0.2,1.0,80.4,16.8,85.3,23.3,72.2,67.0,15.3,2980.0,18.8,18803.0,66.7,15.9,91900.0,15082.0,3.14,17867.0,40450.0,22.1,765.0,10352.0,0.4,2735.0,3687.0,0.0,0.0,0.0,0.0,61.5,0.0,0.0,39272.0,524418.0,11036.0,58971.0,63.0,3144.75,15.5
2298,Texas,Van Zandt County,T. CRUZ,D. TRUMP,M. RUBIO,5954.0,3504.0,1205.0,0.507,0.299,0.103,R,R,R,03/01/16,Open primary,0.173666666667,-0.0343333333333,-0.230333333333,TX,Van Zandt County,TX,52910.0,52582.0,0.6,52579.0,5.6,23.5,19.8,50.9,93.8,3.1,1.0,0.5,0.1,1.6,10.2,84.4,89.5,4.4,8.0,81.2,13.5,4789.0,33.2,22876.0,77.9,4.5,96900.0,19064.0,2.71,21920.0,43439.0,16.4,836.0,7950.0,-0.7,4076.0,4434.0,0.0,0.0,0.0,0.0,0.0,24.8,119886.0,50115.0,410538.0,7915.0,32941.0,89.0,842.56,62.4
2299,Texas,Victoria County,T. CRUZ,D. TRUMP,M. RUBIO,5750.0,3427.0,1773.0,0.47,0.28,0.145,R,R,R,03/01/16,Open primary,0.136666666667,-0.0533333333333,-0.188333333333,TX,Victoria County,TX,91081.0,86793.0,4.9,86793.0,7.2,25.8,14.6,50.9,89.4,6.9,0.9,1.4,0.1,1.4,45.3,46.2,80.6,5.6,24.8,81.8,16.3,6105.0,20.3,36032.0,65.4,19.3,110200.0,32072.0,2.71,24700.0,50364.0,16.9,2373.0,34376.0,9.0,5993.0,8164.0,0.0,0.0,3.5,0.0,22.1,23.2,0.0,651068.0,1434272.0,16648.0,130821.0,835.0,882.14,98.4
2300,Texas,Walker County,T. CRUZ,D. TRUMP,M. RUBIO,3892.0,2467.0,1201.0,0.455,0.288,0.14,R,R,R,03/01/16,Open primary,0.121666666667,-0.0453333333333,-0.193333333333,TX,Walker County,TX,69789.0,67861.0,2.8,67861.0,4.2,15.6,11.4,41.2,73.4,23.1,0.8,1.2,0.1,1.4,17.8,57.1,80.9,7.3,15.7,81.7,17.9,5028.0,24.0,24937.0,57.0,26.0,109900.0,20558.0,2.26,16330.0,37617.0,26.0,946.0,11331.0,0.9,3745.0,4125.0,0.0,0.0,0.0,0.0,7.5,29.0,0.0,0.0,626334.0,9835.0,73827.0,222.0,784.17,86.5
2301,Texas,Waller County,T. CRUZ,D. TRUMP,M. RUBIO,3391.0,1675.0,542.0,0.563,0.278,0.09,R,R,R,03/01/16,Open primary,0.229666666667,-0.0553333333333,-0.243333333333,TX,Waller County,TX,46820.0,43237.0,8.3,43205.0,6.3,24.0,11.5,50.2,70.5,25.6,1.6,0.8,0.1,1.4,29.8,43.3,85.5,12.9,23.7,80.9,19.0,2256.0,31.0,16122.0,67.9,12.2,133400.0,13601.0,2.97,22412.0,50097.0,20.4,699.0,10266.0,4.6,3205.0,3430.0,5.6,0.0,0.0,0.0,0.0,22.8,0.0,451592.0,593065.0,16554.0,24703.0,82.0,513.43,84.1
2302,Texas,Ward County,T. CRUZ,D. TRUMP,M. RUBIO,742.0,383.0,166.0,0.514,0.265,0.115,R,R,R,03/01/16,Open primary,0.180666666667,-0.0683333333333,-0.218333333333,TX,Ward County,TX,11625.0,10658.0,9.1,10658.0,8.0,28.0,14.1,50.3,90.8,4.9,1.7,0.7,0.1,1.8,51.5,42.2,86.4,7.3,35.4,71.9,12.5,854.0,18.5,4734.0,72.2,10.6,57300.0,3938.0,2.69,22278.0,42568.0,20.4,299.0,3748.0,8.6,681.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52031.0,94619.0,9327.0,8862.0,19.0,835.6,12.8
2303,Texas,Washington County,T. CRUZ,D. TRUMP,M. RUBIO,3534.0,1566.0,943.0,0.524,0.232,0.14,R,R,R,03/01/16,Open primary,0.190666666667,-0.101333333333,-0.193333333333,TX,Washington County,TX,34438.0,33708.0,2.2,33718.0,5.9,21.6,19.8,50.7,78.5,18.0,0.5,1.8,0.0,1.1,15.1,64.8,87.9,6.9,13.9,80.9,23.5,2401.0,19.8,15702.0,69.2,12.0,147800.0,12244.0,2.61,23070.0,44858.0,14.9,882.0,12488.0,0.2,2870.0,3393.0,0.0,0.0,0.0,0.0,4.2,29.9,762771.0,0.0,509916.0,15900.0,41272.0,85.0,603.95,55.8
2304,Texas,Webb County,D. TRUMP,M. RUBIO,T. CRUZ,1427.0,1163.0,1155.0,0.349,0.284,0.282,R,R,R,03/01/16,Open primary,0.0156666666667,-0.0493333333333,-0.0513333333333,TX,Webb County,TX,266673.0,250304.0,6.5,250304.0,10.0,34.0,8.7,51.2,97.6,0.7,0.6,0.7,0.0,0.4,95.2,3.7,84.8,27.6,91.3,64.2,17.2,5997.0,21.7,78048.0,64.0,20.7,108800.0,67372.0,3.74,14553.0,39449.0,31.4,5091.0,71445.0,2.0,22688.0,21217.0,0.0,0.9,2.1,0.0,69.4,25.8,242392.0,1472069.0,2913533.0,12621.0,317331.0,1719.0,3361.48,74.5
2305,Texas,Wharton County,T. CRUZ,D. TRUMP,M. RUBIO,3229.0,1959.0,816.0,0.477,0.289,0.121,R,R,R,03/01/16,Open primary,0.143666666667,-0.0443333333333,-0.212333333333,TX,Wharton County,TX,41168.0,41280.0,-0.3,41280.0,6.7,25.9,15.8,50.7,83.6,14.1,0.7,0.6,0.1,0.9,39.7,45.8,92.3,8.4,26.6,74.7,14.6,2001.0,22.9,17371.0,68.0,12.7,95600.0,14517.0,2.8,20310.0,40411.0,18.8,982.0,11541.0,-2.3,3039.0,3574.0,0.0,0.0,0.0,0.0,0.0,30.1,463995.0,541129.0,466705.0,11439.0,45912.0,19.0,1086.15,38.0
2306,Texas,Wheeler County,T. CRUZ,D. TRUMP,M. RUBIO,781.0,526.0,141.0,0.472,0.318,0.085,R,R,R,03/01/16,Open primary,0.138666666667,-0.0153333333333,-0.248333333333,TX,Wheeler County,TX,5714.0,5410.0,5.6,5410.0,6.9,26.4,17.2,48.9,93.2,2.8,1.5,0.7,0.0,1.7,27.3,67.9,83.5,11.2,19.3,80.5,18.4,319.0,18.4,2715.0,72.5,2.2,76600.0,2319.0,2.35,30097.0,51766.0,14.3,200.0,1764.0,-30.3,508.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25835.0,46067.0,9676.0,9333.0,0.0,914.52,5.9
2307,Texas,Wichita County,T. CRUZ,D. TRUMP,M. RUBIO,7008.0,4183.0,2659.0,0.445,0.266,0.169,R,R,R,03/01/16,Open primary,0.111666666667,-0.0673333333333,-0.164333333333,TX,Wichita County,TX,132355.0,131669.0,0.5,131500.0,6.6,22.8,13.8,48.4,83.0,10.9,1.3,2.2,0.1,2.5,18.3,66.6,79.5,6.8,12.9,85.2,20.1,11953.0,15.5,56040.0,62.4,20.3,89800.0,48305.0,2.45,22905.0,45086.0,15.6,3150.0,45010.0,-2.3,7730.0,10873.0,0.0,0.0,3.1,0.0,6.7,26.1,1492453.0,548021.0,1715924.0,13382.0,254849.0,143.0,627.78,209.5
2308,Texas,Wilbarger County,T. CRUZ,D. TRUMP,M. RUBIO,923.0,729.0,332.0,0.389,0.307,0.14,R,R,R,03/01/16,Open primary,0.0556666666667,-0.0263333333333,-0.193333333333,TX,Wilbarger County,TX,12973.0,13535.0,-4.2,13535.0,6.7,23.6,16.9,51.0,86.6,8.7,1.5,1.0,0.1,2.0,28.7,59.9,85.2,4.3,14.7,79.0,16.5,896.0,13.1,6275.0,68.3,13.8,62000.0,5161.0,2.44,20373.0,41658.0,20.7,297.0,3632.0,-2.5,707.0,933.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,170215.0,12382.0,16052.0,2.0,970.84,13.9
2309,Texas,Willacy County,T. CRUZ,D. TRUMP,M. RUBIO,122.0,121.0,67.0,0.362,0.359,0.199,R,R,R,03/01/16,Open primary,0.0286666666667,0.0256666666667,-0.134333333333,TX,Willacy County,TX,21903.0,22134.0,-1.0,22134.0,6.5,25.3,12.6,45.4,95.3,2.7,0.7,0.8,0.1,0.5,87.7,9.4,90.4,15.7,45.4,62.2,8.8,1081.0,18.0,7118.0,77.9,8.3,48800.0,5499.0,3.59,11313.0,25886.0,40.0,191.0,2331.0,-11.4,1327.0,1439.0,0.0,0.0,0.0,0.0,56.8,30.0,0.0,0.0,122890.0,6040.0,13211.0,98.0,590.55,37.5
2310,Texas,Williamson County,T. CRUZ,D. TRUMP,M. RUBIO,23880.0,17318.0,14716.0,0.355,0.257,0.219,R,R,R,03/01/16,Open primary,0.0216666666667,-0.0763333333333,-0.114333333333,TX,Williamson County,TX,489250.0,422649.0,15.8,422679.0,6.8,27.1,10.9,50.9,83.6,6.8,0.9,6.0,0.1,2.6,23.9,61.7,81.3,10.9,20.7,92.0,38.0,33319.0,26.0,175677.0,68.6,20.3,178900.0,154948.0,2.82,31070.0,71803.0,7.0,8908.0,137138.0,7.5,34913.0,33853.0,4.0,0.0,5.9,0.0,10.8,30.5,1647635.0,1525162.0,9918009.0,26573.0,583644.0,4706.0,1118.3,378.0
2311,Texas,Wilson County,T. CRUZ,D. TRUMP,M. RUBIO,4273.0,2385.0,999.0,0.511,0.285,0.12,R,R,R,03/01/16,Open primary,0.177666666667,-0.0483333333333,-0.213333333333,TX,Wilson County,TX,46402.0,42913.0,8.1,42918.0,5.7,24.8,14.9,49.9,95.4,1.7,0.9,0.5,0.0,1.4,38.6,58.2,89.7,4.6,23.4,84.6,18.0,4636.0,32.7,16991.0,84.9,3.1,143500.0,15157.0,2.85,27238.0,64571.0,11.5,601.0,5631.0,7.2,3248.0,3222.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,48987.0,180452.0,4609.0,20847.0,34.0,803.73,53.4
2312,Texas,Winkler County,T. CRUZ,D. TRUMP,M. RUBIO,474.0,403.0,167.0,0.385,0.327,0.136,R,R,R,03/01/16,Open primary,0.0516666666667,-0.00633333333333,-0.197333333333,TX,Winkler County,TX,7821.0,7110.0,10.0,7110.0,8.1,30.4,10.9,48.7,93.7,3.0,1.8,0.6,0.0,0.9,58.2,38.2,84.0,12.8,43.0,70.1,9.6,289.0,23.3,3010.0,80.4,4.9,45100.0,2709.0,2.63,23629.0,48992.0,12.8,170.0,1540.0,9.5,503.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29121.0,40330.0,6169.0,4671.0,0.0,841.11,8.5
2313,Texas,Wise County,T. CRUZ,D. TRUMP,M. RUBIO,5513.0,3486.0,1146.0,0.497,0.314,0.103,R,R,R,03/01/16,Open primary,0.163666666667,-0.0193333333333,-0.230333333333,TX,Wise County,TX,61638.0,59127.0,4.2,59127.0,6.5,25.1,14.4,49.6,95.3,1.6,1.0,0.5,0.1,1.5,18.4,77.9,86.3,6.3,13.5,83.8,16.1,4581.0,30.9,23946.0,80.6,5.0,121900.0,20487.0,2.88,25663.0,56005.0,10.8,1269.0,18868.0,3.1,4858.0,6538.0,0.0,0.0,2.4,0.0,5.1,23.4,376535.0,418384.0,565279.0,9819.0,59273.0,46.0,904.42,65.4
2314,Texas,Wood County,T. CRUZ,D. TRUMP,M. RUBIO,5235.0,3372.0,1246.0,0.482,0.31,0.115,R,R,R,03/01/16,Open primary,0.148666666667,-0.0233333333333,-0.218333333333,TX,Wood County,TX,42852.0,41961.0,2.1,41964.0,4.9,19.7,26.5,50.6,91.9,5.0,1.0,0.6,0.1,1.4,9.6,83.3,87.2,3.5,7.0,83.4,17.0,4876.0,27.5,20941.0,81.1,4.7,99900.0,15800.0,2.56,23129.0,43649.0,14.6,800.0,8057.0,-0.6,3430.0,4616.0,0.0,2.9,0.0,0.0,0.0,25.3,708014.0,137003.0,383490.0,9072.0,30363.0,19.0,645.23,65.0
2315,Texas,Yoakum County,T. CRUZ,D. TRUMP,M. RUBIO,685.0,402.0,223.0,0.439,0.257,0.143,R,R,R,03/01/16,Open primary,0.105666666667,-0.0763333333333,-0.190333333333,TX,Yoakum County,TX,8286.0,7879.0,5.2,7879.0,9.5,32.3,11.9,50.6,95.0,1.6,1.7,0.5,0.0,1.2,63.1,34.4,86.0,22.7,51.3,70.3,15.0,361.0,17.8,3000.0,80.0,2.5,71100.0,2654.0,3.0,21389.0,49340.0,11.7,184.0,2548.0,3.2,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51155.0,36959.0,4976.0,6025.0,14.0,799.71,9.9
2316,Texas,Young County,T. CRUZ,D. TRUMP,M. RUBIO,1945.0,1254.0,516.0,0.463,0.298,0.123,R,R,R,03/01/16,Open primary,0.129666666667,-0.0353333333333,-0.210333333333,TX,Young County,TX,18350.0,18550.0,-1.1,18550.0,6.7,24.0,19.4,50.6,95.0,1.6,1.3,0.6,0.1,1.4,17.9,78.7,87.0,5.7,13.3,78.6,16.7,1345.0,16.3,8657.0,71.8,10.2,84300.0,7186.0,2.52,26979.0,44429.0,16.0,589.0,5955.0,4.7,1999.0,2370.0,0.0,1.6,0.0,0.0,0.0,17.0,301414.0,86167.0,185157.0,10447.0,17730.0,35.0,914.47,20.3
2317,Texas,Zapata County,D. TRUMP,T. CRUZ,M. RUBIO,34.0,32.0,11.0,0.395,0.372,0.128,R,R,R,03/01/16,Open primary,0.0616666666667,0.0386666666667,-0.205333333333,TX,Zapata County,TX,14319.0,14018.0,2.1,14018.0,10.1,33.4,11.6,49.6,98.7,0.4,0.5,0.2,0.0,0.2,93.9,5.5,87.1,24.5,87.2,54.8,8.5,478.0,17.7,6226.0,79.1,2.9,55700.0,4460.0,3.17,16671.0,31109.0,34.7,163.0,2218.0,-13.6,1405.0,1177.0,0.0,0.0,0.0,0.0,65.7,26.9,0.0,0.0,62126.0,4586.0,9403.0,0.0,998.41,14.0
2318,Texas,Zavala County,T. CRUZ,J. BUSH,B. CARSON,0.0,0.0,0.0,0.0,0.0,0.0,R,R,R,03/01/16,Open primary,-0.333333333333,-0.333333333333,-0.333333333333,TX,Zavala County,TX,12267.0,11677.0,5.1,11677.0,8.9,30.6,12.5,49.9,96.6,1.3,1.0,0.2,0.2,0.8,93.0,6.2,90.3,11.2,79.3,60.3,9.4,422.0,17.3,4304.0,68.6,13.5,39900.0,3654.0,3.15,12828.0,25625.0,35.0,109.0,1880.0,2.2,909.0,1099.0,0.0,0.0,0.0,0.0,75.3,34.8,0.0,0.0,33290.0,2860.0,4638.0,11.0,1297.41,9.0
2319,Utah,Beaver County,T. CRUZ,D. TRUMP,J. KASICH,229.0,87.0,47.0,0.631,0.24,0.129,R,R,R,03/22/16,Semi-open caucus,0.297666666667,-0.0933333333333,-0.204333333333,UT,Beaver County,UT,6461.0,6629.0,-2.5,6629.0,8.2,32.3,13.7,48.7,94.2,0.4,2.0,1.3,0.5,1.6,10.9,85.3,87.3,6.8,6.5,90.9,17.0,383.0,16.9,2927.0,77.7,8.6,144800.0,2112.0,2.98,19415.0,46660.0,14.1,159.0,1595.0,6.6,470.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89663.0,14776.0,12753.0,16.0,2589.88,2.6
2320,Utah,Box Elder County,T. CRUZ,J. KASICH,D. TRUMP,3314.0,638.0,520.0,0.741,0.143,0.116,R,R,R,03/22/16,Semi-open caucus,0.407666666667,-0.190333333333,-0.217333333333,UT,Box Elder County,UT,51518.0,49975.0,3.1,49975.0,8.6,32.8,12.2,49.4,95.2,0.5,1.2,1.0,0.2,1.8,9.1,87.2,88.1,3.1,7.2,91.7,21.2,2724.0,22.6,18097.0,79.3,11.8,166100.0,16207.0,3.07,21720.0,57292.0,8.8,982.0,16393.0,5.9,2975.0,3818.0,0.0,0.0,1.4,0.0,1.4,20.7,3150909.0,0.0,447418.0,9348.0,36827.0,164.0,5745.55,8.7
2321,Utah,Cache County,T. CRUZ,J. KASICH,D. TRUMP,7172.0,1892.0,1049.0,0.709,0.187,0.104,R,R,R,03/22/16,Semi-open caucus,0.375666666667,-0.146333333333,-0.229333333333,UT,Cache County,UT,118343.0,112656.0,5.0,112656.0,9.3,31.1,8.6,50.1,93.2,0.8,1.0,2.6,0.5,1.9,10.5,84.2,78.3,6.9,13.8,92.5,36.9,4258.0,16.6,39368.0,64.5,23.2,189100.0,35375.0,3.12,20074.0,49506.0,16.6,3041.0,38782.0,0.7,7934.0,10332.0,0.0,0.0,1.0,0.0,2.6,22.2,0.0,361610.0,1095090.0,10079.0,95153.0,749.0,1164.81,96.7
2322,Utah,Carbon County,T. CRUZ,D. TRUMP,J. KASICH,595.0,293.0,90.0,0.608,0.3,0.092,R,R,R,03/22/16,Semi-open caucus,0.274666666667,-0.0333333333333,-0.241333333333,UT,Carbon County,UT,20660.0,21403.0,-3.5,21403.0,7.7,26.9,15.3,50.3,95.0,0.8,1.6,0.7,0.2,1.8,13.1,83.2,83.8,2.9,7.2,86.0,12.6,1316.0,15.9,9617.0,69.5,12.1,122700.0,7764.0,2.64,20155.0,44724.0,15.1,513.0,6338.0,-3.2,1047.0,1549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298872.0,15197.0,26154.0,66.0,1478.49,14.5
2323,Utah,Daggett County,T. CRUZ,D. TRUMP,J. KASICH,36.0,33.0,25.0,0.383,0.351,0.266,R,R,R,03/22/16,Semi-open caucus,0.0496666666667,0.0176666666667,-0.0673333333333,UT,Daggett County,UT,1117.0,1061.0,5.3,1059.0,5.2,23.0,21.2,44.1,96.0,0.4,1.4,0.5,0.1,1.6,4.2,93.0,85.1,1.8,1.8,86.0,18.8,108.0,15.0,1154.0,74.1,1.8,162500.0,305.0,2.37,22811.0,46917.0,8.6,23.0,74.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6358.0,7.0,696.98,1.5
2324,Utah,Davis County,T. CRUZ,J. KASICH,D. TRUMP,17528.0,5214.0,2902.0,0.684,0.203,0.113,R,R,R,03/22/16,Semi-open caucus,0.350666666667,-0.130333333333,-0.220333333333,UT,Davis County,UT,329692.0,306479.0,7.6,306479.0,8.9,33.3,9.1,49.6,92.7,1.4,0.7,2.0,0.7,2.5,9.1,84.7,86.1,4.7,8.8,95.4,34.1,20019.0,22.3,103628.0,77.7,15.7,222600.0,95238.0,3.25,26035.0,69707.0,7.9,6499.0,75584.0,0.2,21103.0,25119.0,0.4,0.2,1.4,0.4,2.7,25.4,4985245.0,0.0,3217656.0,11177.0,274255.0,1512.0,298.78,1025.8
2325,Utah,Duchesne County,T. CRUZ,D. TRUMP,J. KASICH,1342.0,324.0,90.0,0.764,0.185,0.051,R,R,R,03/22/16,Semi-open caucus,0.430666666667,-0.148333333333,-0.282333333333,UT,Duchesne County,UT,20380.0,18607.0,9.5,18607.0,10.4,34.3,10.9,48.9,91.6,0.6,4.6,0.5,0.4,2.3,8.1,85.2,86.3,3.0,6.9,86.4,16.0,931.0,22.5,9800.0,75.9,6.8,168000.0,6850.0,2.74,23411.0,57683.0,8.9,739.0,7164.0,2.7,1416.0,1930.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,54748.0,215996.0,13340.0,13557.0,137.0,3240.95,5.7
2326,Utah,Emery County,T. CRUZ,D. TRUMP,J. KASICH,455.0,161.0,88.0,0.646,0.229,0.125,R,R,R,03/22/16,Semi-open caucus,0.312666666667,-0.104333333333,-0.208333333333,UT,Emery County,UT,10631.0,10976.0,-3.1,10976.0,7.6,31.0,14.6,49.2,97.0,0.5,0.9,0.5,0.1,1.0,6.3,91.4,87.4,2.1,5.8,89.8,12.5,546.0,19.1,4500.0,81.6,5.8,122500.0,3598.0,3.01,20137.0,52763.0,10.0,187.0,2605.0,-1.7,582.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.0,128628.0,12435.0,10750.0,10.0,4462.31,2.5
2327,Utah,Garfield County,T. CRUZ,D. TRUMP,J. KASICH,247.0,89.0,40.0,0.657,0.237,0.106,R,R,R,03/22/16,Semi-open caucus,0.323666666667,-0.0963333333333,-0.227333333333,UT,Garfield County,UT,5024.0,5172.0,-2.9,5172.0,6.1,25.3,19.0,47.8,94.5,0.5,2.4,1.1,0.3,1.3,5.6,89.9,89.1,3.2,6.8,92.0,20.1,449.0,13.3,3818.0,78.3,5.3,154300.0,1890.0,2.62,21989.0,45357.0,11.5,153.0,1182.0,0.0,467.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22916.0,5094.0,49289.0,42.0,5175.12,1.0
2328,Utah,Grand County,T. CRUZ,D. TRUMP,J. KASICH,180.0,127.0,30.0,0.534,0.377,0.089,R,R,R,03/22/16,Semi-open caucus,0.200666666667,0.0436666666667,-0.244333333333,UT,Grand County,UT,9429.0,9225.0,2.2,9225.0,6.9,22.7,15.9,50.1,91.7,0.7,4.4,1.0,0.1,2.2,10.0,83.2,85.2,4.7,7.6,91.0,25.2,618.0,14.5,5111.0,68.0,15.2,218800.0,3633.0,2.51,23558.0,45888.0,13.7,445.0,3520.0,-1.3,1022.0,1261.0,0.0,0.0,2.9,0.0,0.0,24.4,0.0,19672.0,159918.0,16973.0,68229.0,89.0,3671.54,2.5
2329,Utah,Iron County,T. CRUZ,D. TRUMP,J. KASICH,2287.0,720.0,485.0,0.655,0.206,0.139,R,R,R,03/22/16,Semi-open caucus,0.321666666667,-0.127333333333,-0.194333333333,UT,Iron County,UT,47269.0,46163.0,2.4,46163.0,8.4,29.2,11.4,50.0,93.4,0.7,2.5,1.0,0.4,2.0,8.3,86.3,84.1,3.3,6.1,90.6,26.4,2673.0,18.2,20083.0,62.8,27.8,168300.0,15435.0,2.93,17839.0,42369.0,20.9,1204.0,11013.0,3.3,3271.0,3913.0,0.0,0.0,0.0,0.0,0.0,20.5,735967.0,0.0,652165.0,15067.0,59642.0,238.0,3296.68,14.0
2330,Utah,Juab County,T. CRUZ,D. TRUMP,J. KASICH,647.0,118.0,78.0,0.767,0.14,0.093,R,R,R,03/22/16,Semi-open caucus,0.433666666667,-0.193333333333,-0.240333333333,UT,Juab County,UT,10486.0,10246.0,2.3,10246.0,8.9,35.1,11.7,48.9,96.4,0.4,1.0,0.4,0.2,1.5,4.7,92.7,89.4,1.2,5.4,89.9,14.6,534.0,24.0,3557.0,80.3,7.2,162600.0,3016.0,3.37,18108.0,55247.0,14.7,188.0,2084.0,7.4,712.0,748.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,19287.0,112160.0,11743.0,7158.0,38.0,3392.28,3.0
2331,Utah,Kane County,T. CRUZ,D. TRUMP,J. KASICH,371.0,137.0,64.0,0.649,0.24,0.112,R,R,R,03/22/16,Semi-open caucus,0.315666666667,-0.0933333333333,-0.221333333333,UT,Kane County,UT,7254.0,7125.0,1.8,7125.0,5.8,22.9,21.5,50.0,95.8,0.4,1.7,0.5,0.1,1.5,4.5,91.6,84.6,2.8,2.8,94.4,25.3,695.0,16.5,5866.0,78.9,3.4,162300.0,3077.0,2.3,24154.0,48540.0,7.8,249.0,2128.0,2.7,669.0,710.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,3848.0,72071.0,11098.0,20941.0,15.0,3990.23,1.8
2332,Utah,Millard County,T. CRUZ,D. TRUMP,J. KASICH,771.0,199.0,113.0,0.712,0.184,0.104,R,R,R,03/22/16,Semi-open caucus,0.378666666667,-0.149333333333,-0.229333333333,UT,Millard County,UT,12606.0,12503.0,0.8,12503.0,8.2,31.4,16.1,49.0,95.0,0.5,2.0,0.9,0.2,1.4,12.8,84.1,87.0,8.0,11.8,86.4,19.0,755.0,17.6,4926.0,74.2,4.4,132800.0,4101.0,3.02,19972.0,49238.0,13.3,241.0,2813.0,1.6,770.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23248.0,125054.0,10521.0,11647.0,28.0,6572.43,1.9
2333,Utah,Morgan County,T. CRUZ,D. TRUMP,J. KASICH,839.0,175.0,134.0,0.731,0.152,0.117,R,R,R,03/22/16,Semi-open caucus,0.397666666667,-0.181333333333,-0.216333333333,UT,Morgan County,UT,10608.0,9469.0,12.0,9469.0,8.4,35.4,11.3,49.1,97.6,0.3,0.4,0.7,0.1,0.9,2.7,95.3,91.7,1.8,3.3,97.6,33.4,725.0,26.1,3306.0,89.2,2.8,264400.0,2860.0,3.39,26274.0,80337.0,4.0,235.0,1452.0,2.5,910.0,1191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42681.0,5058.0,5686.0,83.0,609.2,15.5
2334,Utah,Piute County,T. CRUZ,D. TRUMP,J. KASICH,86.0,70.0,12.0,0.512,0.417,0.071,R,R,R,03/22/16,Semi-open caucus,0.178666666667,0.0836666666667,-0.262333333333,UT,Piute County,UT,1484.0,1557.0,-4.7,1556.0,3.6,25.7,24.7,48.5,97.0,0.2,1.0,0.5,0.1,1.1,7.7,90.2,93.1,1.8,7.4,88.7,17.0,184.0,20.3,910.0,83.5,0.0,152800.0,570.0,3.07,16959.0,38500.0,25.4,24.0,73.0,5.8,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,757.79,2.1
