,TICKER,quarternum,analyst,forecast_value,year,earn_value,std,Analyst_Counts,the max_forecast-min_forecast,delta_return,Y
16576,DVN,3,9928,6.0,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16577,DVN,3,114951,6.1,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16578,DVN,3,119778,10.91,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16579,DVN,3,78428,5.62,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16580,DVN,3,134343,6.34,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16581,DVN,3,119557,6.71,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16582,DVN,3,702,6.04,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16583,DVN,3,119778,10.92,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16584,DVN,3,79582,5.86,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16585,DVN,3,114951,6.0,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16586,DVN,3,140243,5.33,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16587,DVN,3,4751,5.95,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16588,DVN,3,119778,10.97,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16589,DVN,3,702,6.06,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16590,DVN,3,119557,6.88,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16591,DVN,3,71684,6.02,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16592,DVN,3,702,6.04,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16593,DVN,3,140243,5.25,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16594,DVN,3,9928,5.85,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16595,DVN,3,702,6.04,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16596,DVN,3,9928,6.08,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16597,DVN,3,119778,10.94,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16598,DVN,3,140243,5.32,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16599,DVN,3,80185,5.84,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16600,DVN,3,9928,6.01,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16601,DVN,3,134343,6.29,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16602,DVN,3,79582,5.95,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16603,DVN,3,119778,10.95,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16604,DVN,3,111800,5.99,2011,1.4,1.2017440301941862,90,5.790000000000001,,0
16605,DVN,3,119778,4.66,2012,0.88,1.357383177628591,11,5.08,,0
16606,DVN,3,138357,6.57,2012,0.88,1.357383177628591,11,5.08,,0
16607,DVN,3,9928,4.6,2012,0.88,1.357383177628591,11,5.08,,0
16608,DVN,3,77400,4.41,2012,0.88,1.357383177628591,11,5.08,,0
16609,DVN,3,75131,3.64,2012,0.88,1.357383177628591,11,5.08,,0
16610,DVN,3,52826,3.6,2012,0.88,1.357383177628591,11,5.08,,0
16611,DVN,3,18696,3.19,2012,0.88,1.357383177628591,11,5.08,,0
16612,DVN,3,4751,2.75,2012,0.88,1.357383177628591,11,5.08,,0
16613,DVN,3,4751,2.7,2012,0.88,1.357383177628591,11,5.08,,0
16614,DVN,3,4751,2.75,2012,0.88,1.357383177628591,11,5.08,,0
16615,DVN,3,138357,1.49,2012,0.88,1.357383177628591,11,5.08,,0
16616,DVN,3,138357,0.61,2013,1.29,1.1790608800327187,17,4.069999999999999,,0
16617,DVN,3,71894,3.71,2013,1.29,1.1790608800327187,17,4.069999999999999,,0
16618,DVN,3,143524,3.69,2013,1.29,1.1790608800327187,17,4.069999999999999,,0
16619,DVN,3,134343,4.37,2013,1.29,1.1790608800327187,17,4.069999999999999,,0
16620,DVN,3,160589,4.22,2013,1.29,1.1790608800327187,17,4.069999999999999,,0
16621,DVN,3,52826,4.68,2013,1.29,1.1790608800327187,17,4.069999999999999,,0
16622,DVN,3,120080,4.33,2013,1.29,1.1790608800327187,17,4.069999999999999,,0
16623,DVN,3,77400,4.31,2013,1.29,1.1790608800327187,17,4.069999999999999,,0
16624,DVN,3,71894,4.3,2013,1.29,1.1790608800327187,17,4.069999999999999,,0
16625,DVN,3,73213,4.46,2013,1.29,1.1790608800327187,17,4.069999999999999,,0
16626,DVN,3,4751,4.25,2013,1.29,1.1790608800327187,17,4.069999999999999,,0
16627,DVN,3,107698,4.26,2013,1.29,1.1790608800327187,17,4.069999999999999,,0
16628,DVN,3,134343,4.24,2013,1.29,1.1790608800327187,17,4.069999999999999,,0
16629,DVN,3,3995,4.39,2013,1.29,1.1790608800327187,17,4.069999999999999,,0
16630,DVN,3,52826,4.43,2013,1.29,1.1790608800327187,17,4.069999999999999,,0
16631,DVN,3,52826,4.28,2013,1.29,1.1790608800327187,17,4.069999999999999,,0
16632,DVN,3,138357,0.97,2013,1.29,1.1790608800327187,17,4.069999999999999,,0
16633,DVN,3,159569,5.76,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16634,DVN,3,4751,4.95,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16635,DVN,3,159355,5.88,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16636,DVN,3,78506,5.27,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16637,DVN,3,78506,5.46,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16638,DVN,3,104605,5.556,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16639,DVN,3,138357,6.27,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16640,DVN,3,18677,5.59,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16641,DVN,3,71894,5.67,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16642,DVN,3,52826,5.91,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16643,DVN,3,70967,5.77,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16644,DVN,3,104605,5.442,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16645,DVN,3,77386,4.82,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16646,DVN,3,52826,5.72,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16647,DVN,3,70967,5.7,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16648,DVN,3,151955,5.59,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16649,DVN,3,71894,5.66,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16650,DVN,3,159513,6.19,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16651,DVN,3,163448,6.09,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16652,DVN,3,70967,5.21,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16653,DVN,3,52826,5.61,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16654,DVN,3,52826,5.58,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16655,DVN,3,83956,5.27,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16656,DVN,3,52826,5.08,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16657,DVN,3,70967,4.92,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16658,DVN,3,83956,5.1,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16659,DVN,3,119557,5.3,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16660,DVN,3,70967,5.29,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16661,DVN,3,134343,5.39,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16662,DVN,3,137542,3.28,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16663,DVN,3,138357,6.44,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16664,DVN,3,83956,5.94,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16665,DVN,3,52826,4.85,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16666,DVN,3,137542,3.24,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16667,DVN,3,52826,4.8,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16668,DVN,3,137542,3.23,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16669,DVN,3,107698,5.31,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16670,DVN,3,159569,5.16,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16671,DVN,3,137542,3.22,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16672,DVN,3,83956,5.84,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16673,DVN,3,70967,5.03,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16674,DVN,3,18677,4.21,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16675,DVN,3,137542,3.08,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16676,DVN,3,52826,4.78,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16677,DVN,3,18677,4.09,2014,1.34,0.8488461258994738,45,3.3600000000000003,,0
16678,DVN,3,119557,2.27,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16679,DVN,3,138357,2.07,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16680,DVN,3,119557,1.04,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16681,DVN,3,159355,1.66,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16682,DVN,3,143524,3.59,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16683,DVN,3,150414,1.056,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16684,DVN,3,22290,3.31,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16685,DVN,3,119557,2.05,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16686,DVN,3,70967,1.81,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16687,DVN,3,702,1.44,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16688,DVN,3,75131,1.63,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16689,DVN,3,146076,1.89,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16690,DVN,3,159569,1.7,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16691,DVN,3,137332,0.72,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16692,DVN,3,134343,2.2,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16693,DVN,3,137043,2.71,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16694,DVN,3,127280,2.32,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16695,DVN,3,137542,0.46,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16696,DVN,3,159355,2.09,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16697,DVN,3,143524,2.23,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16698,DVN,3,134343,2.33,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16699,DVN,3,43282,1.95,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16700,DVN,3,83956,2.33,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16701,DVN,3,18677,1.95,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16702,DVN,3,107698,2.27,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16703,DVN,3,132083,2.11,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16704,DVN,3,83956,2.64,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16705,DVN,3,83814,2.31,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16706,DVN,3,138357,-14.97,2015,0.76,3.2214769751587284,29,18.560000000000002,,0
16707,DVN,3,107166,-1.13,2016,0.09,0.8092406296124455,62,4.04,,0
16708,DVN,3,150683,-1.65,2016,0.09,0.8092406296124455,62,4.04,,0
16709,DVN,3,134343,-1.2,2016,0.09,0.8092406296124455,62,4.04,,0
16710,DVN,3,120080,-1.53,2016,0.09,0.8092406296124455,62,4.04,,0
16711,DVN,3,150414,-1.519,2016,0.09,0.8092406296124455,62,4.04,,0
16712,DVN,3,43282,-1.46,2016,0.09,0.8092406296124455,62,4.04,,0
16713,DVN,3,114951,-1.81,2016,0.09,0.8092406296124455,62,4.04,,0
16714,DVN,3,163448,-1.43,2016,0.09,0.8092406296124455,62,4.04,,0
16715,DVN,3,143524,0.31,2016,0.09,0.8092406296124455,62,4.04,,0
16716,DVN,3,70967,-0.58,2016,0.09,0.8092406296124455,62,4.04,,0
16717,DVN,3,156651,-0.07,2016,0.09,0.8092406296124455,62,4.04,,0
16718,DVN,3,137332,-0.95,2016,0.09,0.8092406296124455,62,4.04,,0
16719,DVN,3,120080,-0.83,2016,0.09,0.8092406296124455,62,4.04,,0
16720,DVN,3,107166,-1.32,2016,0.09,0.8092406296124455,62,4.04,,0
16721,DVN,3,48368,0.107,2016,0.09,0.8092406296124455,62,4.04,,0
16722,DVN,3,134343,0.25,2016,0.09,0.8092406296124455,62,4.04,,0
16723,DVN,3,156651,0.23,2016,0.09,0.8092406296124455,62,4.04,,0
16724,DVN,3,83956,-0.88,2016,0.09,0.8092406296124455,62,4.04,,0
16725,DVN,3,132083,-0.86,2016,0.09,0.8092406296124455,62,4.04,,0
16726,DVN,3,109945,-0.9,2016,0.09,0.8092406296124455,62,4.04,,0
16727,DVN,3,3995,-0.8,2016,0.09,0.8092406296124455,62,4.04,,0
16728,DVN,3,70967,-0.23,2016,0.09,0.8092406296124455,62,4.04,,0
16729,DVN,3,48368,0.084,2016,0.09,0.8092406296124455,62,4.04,,0
16730,DVN,3,104605,-0.97,2016,0.09,0.8092406296124455,62,4.04,,0
16731,DVN,3,22290,-0.79,2016,0.09,0.8092406296124455,62,4.04,,0
16732,DVN,3,150683,-0.88,2016,0.09,0.8092406296124455,62,4.04,,0
16733,DVN,3,132477,-0.59,2016,0.09,0.8092406296124455,62,4.04,,0
16734,DVN,3,48368,0.136,2016,0.09,0.8092406296124455,62,4.04,,0
16735,DVN,3,122151,0.16,2016,0.09,0.8092406296124455,62,4.04,,0
16736,DVN,3,70967,0.13,2016,0.09,0.8092406296124455,62,4.04,,0
16737,DVN,3,156651,-0.23,2016,0.09,0.8092406296124455,62,4.04,,0
16738,DVN,3,143524,0.35,2016,0.09,0.8092406296124455,62,4.04,,0
16739,DVN,3,140129,-3.38,2016,0.09,0.8092406296124455,62,4.04,,0
16740,DVN,3,107166,-0.39,2016,0.09,0.8092406296124455,62,4.04,,0
16741,DVN,3,134343,0.1,2016,0.09,0.8092406296124455,62,4.04,,0
16742,DVN,3,138357,-0.19,2016,0.09,0.8092406296124455,62,4.04,,0
16743,DVN,3,134343,0.06,2016,0.09,0.8092406296124455,62,4.04,,0
16744,DVN,3,137332,-0.17,2016,0.09,0.8092406296124455,62,4.04,,0
16745,DVN,3,134343,0.0,2016,0.09,0.8092406296124455,62,4.04,,0
16746,DVN,3,3995,-0.32,2016,0.09,0.8092406296124455,62,4.04,,0
16747,DVN,3,109945,-0.57,2016,0.09,0.8092406296124455,62,4.04,,0
16748,DVN,3,132083,-0.18,2016,0.09,0.8092406296124455,62,4.04,,0
16749,DVN,3,83814,-0.55,2016,0.09,0.8092406296124455,62,4.04,,0
16750,DVN,3,104605,-0.21,2016,0.09,0.8092406296124455,62,4.04,,0
16751,DVN,3,156651,-0.05,2016,0.09,0.8092406296124455,62,4.04,,0
16752,DVN,3,70967,-0.07,2016,0.09,0.8092406296124455,62,4.04,,0
16753,DVN,3,159569,-0.48,2016,0.09,0.8092406296124455,62,4.04,,0
16754,DVN,3,143524,0.1,2016,0.09,0.8092406296124455,62,4.04,,0
16755,DVN,3,140129,-3.34,2016,0.09,0.8092406296124455,62,4.04,,0
16756,DVN,3,150683,-0.26,2016,0.09,0.8092406296124455,62,4.04,,0
16757,DVN,3,134343,0.06,2016,0.09,0.8092406296124455,62,4.04,,0
16758,DVN,3,83956,-0.01,2016,0.09,0.8092406296124455,62,4.04,,0
16759,DVN,3,70967,0.66,2016,0.09,0.8092406296124455,62,4.04,,0
16760,DVN,3,134343,0.27,2016,0.09,0.8092406296124455,62,4.04,,0
16761,DVN,3,140129,-1.4,2016,0.09,0.8092406296124455,62,4.04,,0
16762,DVN,3,140129,-1.39,2016,0.09,0.8092406296124455,62,4.04,,0
16763,DVN,3,156651,-0.09,2016,0.09,0.8092406296124455,62,4.04,,0
16764,DVN,3,83956,0.01,2016,0.09,0.8092406296124455,62,4.04,,0
16765,DVN,3,70967,0.65,2016,0.09,0.8092406296124455,62,4.04,,0
16766,DVN,3,83956,0.0,2016,0.09,0.8092406296124455,62,4.04,,0
16767,DVN,3,140129,-1.37,2016,0.09,0.8092406296124455,62,4.04,,0
16768,DVN,3,156651,-0.14,2016,0.09,0.8092406296124455,62,4.04,,0
16769,ED,3,1611,3.15,1999,1.5,,1,0.0,35.8125,0
16770,ED,3,1611,3.1,2000,1.4,,1,0.0,,0
16771,ED,3,30952,3.18,2002,1.33,0.0212132034355966,2,0.03000000000000025,,0
16772,ED,3,81529,3.15,2002,1.33,0.0212132034355966,2,0.03000000000000025,,0
16773,ED,3,90956,2.71,2004,1.09,0.07371114795832018,3,0.14000000000000012,,0
16774,ED,3,72643,2.6,2004,1.09,0.07371114795832018,3,0.14000000000000012,,0
16775,ED,3,86335,2.57,2004,1.09,0.07371114795832018,3,0.14000000000000012,,0
16776,ED,3,32077,2.84,2005,1.17,0.028284271247461884,4,0.06000000000000005,,0
16777,ED,3,71724,2.9,2005,1.17,0.028284271247461884,4,0.06000000000000005,,0
16778,ED,3,86335,2.86,2005,1.17,0.028284271247461884,4,0.06000000000000005,,0
16779,ED,3,79719,2.84,2005,1.17,0.028284271247461884,4,0.06000000000000005,,0
16780,ED,3,87277,3.0,2006,0.92,0.0712795148045303,13,0.20999999999999996,46.99,0
16781,ED,3,3533,2.95,2006,0.92,0.0712795148045303,13,0.20999999999999996,46.99,0
16782,ED,3,105357,2.99,2006,0.92,0.0712795148045303,13,0.20999999999999996,46.99,0
16783,ED,3,74016,3.02,2006,0.92,0.0712795148045303,13,0.20999999999999996,46.99,0
16784,ED,3,556,3.05,2006,0.92,0.0712795148045303,13,0.20999999999999996,46.99,0
16785,ED,3,109124,2.95,2006,0.92,0.0712795148045303,13,0.20999999999999996,46.99,0
16786,ED,3,87277,2.9,2006,0.92,0.0712795148045303,13,0.20999999999999996,46.99,0
16787,ED,3,5964,2.85,2006,0.92,0.0712795148045303,13,0.20999999999999996,46.99,0
16788,ED,3,74016,2.88,2006,0.92,0.0712795148045303,13,0.20999999999999996,46.99,0
16789,ED,3,556,2.9,2006,0.92,0.0712795148045303,13,0.20999999999999996,46.99,0
16790,ED,3,71724,2.95,2006,0.92,0.0712795148045303,13,0.20999999999999996,46.99,0
16791,ED,3,105357,2.84,2006,0.92,0.0712795148045303,13,0.20999999999999996,46.99,0
16792,ED,3,1157,3.05,2006,0.92,0.0712795148045303,13,0.20999999999999996,46.99,0
16793,ED,3,105357,3.15,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16794,ED,3,79719,3.13,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16795,ED,3,5964,3.12,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16796,ED,3,47478,3.1,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16797,ED,3,109124,3.04,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16798,ED,3,71724,3.2,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16799,ED,3,109124,3.1,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16800,ED,3,109124,3.2,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16801,ED,3,105357,3.28,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16802,ED,3,1741,3.2,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16803,ED,3,79719,3.13,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16804,ED,3,71724,3.2,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16805,ED,3,105357,3.25,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16806,ED,3,109124,3.15,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16807,ED,3,1741,3.34,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16808,ED,3,5964,3.3,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16809,ED,3,87277,3.35,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16810,ED,3,79719,3.38,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16811,ED,3,71724,3.28,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16812,ED,3,109124,3.36,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16813,ED,3,3533,3.35,2007,1.15,0.10166003100905438,21,0.33999999999999986,,0
16814,ED,3,3533,3.25,2008,0.98,0.10055402085998898,9,0.25,37.81,0
16815,ED,3,76712,3.1,2008,0.98,0.10055402085998898,9,0.25,37.81,0
16816,ED,3,110517,3.08,2008,0.98,0.10055402085998898,9,0.25,37.81,0
16817,ED,3,5964,3.0,2008,0.98,0.10055402085998898,9,0.25,37.81,0
16818,ED,3,87277,3.05,2008,0.98,0.10055402085998898,9,0.25,37.81,0
16819,ED,3,109124,3.17,2008,0.98,0.10055402085998898,9,0.25,37.81,0
16820,ED,3,3533,3.25,2008,0.98,0.10055402085998898,9,0.25,37.81,0
16821,ED,3,79719,3.01,2008,0.98,0.10055402085998898,9,0.25,37.81,0
16822,ED,3,556,3.0,2008,0.98,0.10055402085998898,9,0.25,37.81,0
16823,ED,3,5964,3.24,2009,1.16,0.10716253787499398,15,0.3900000000000001,41.17,0
16824,ED,3,556,3.05,2009,1.16,0.10716253787499398,15,0.3900000000000001,41.17,0
16825,ED,3,76712,3.1,2009,1.16,0.10716253787499398,15,0.3900000000000001,41.17,0
16826,ED,3,109124,3.15,2009,1.16,0.10716253787499398,15,0.3900000000000001,41.17,0
16827,ED,3,109124,3.14,2009,1.16,0.10716253787499398,15,0.3900000000000001,41.17,0
16828,ED,3,74016,3.11,2009,1.16,0.10716253787499398,15,0.3900000000000001,41.17,0
16829,ED,3,109124,2.9,2009,1.16,0.10716253787499398,15,0.3900000000000001,41.17,0
16830,ED,3,109124,2.99,2009,1.16,0.10716253787499398,15,0.3900000000000001,41.17,0
16831,ED,3,109124,3.03,2009,1.16,0.10716253787499398,15,0.3900000000000001,41.17,0
16832,ED,3,109124,2.99,2009,1.16,0.10716253787499398,15,0.3900000000000001,41.17,0
16833,ED,3,3533,3.1,2009,1.16,0.10716253787499398,15,0.3900000000000001,41.17,0
16834,ED,3,109124,3.02,2009,1.16,0.10716253787499398,15,0.3900000000000001,41.17,0
16835,ED,3,79719,3.12,2009,1.16,0.10716253787499398,15,0.3900000000000001,41.17,0
16836,ED,3,109124,3.25,2009,1.16,0.10716253787499398,15,0.3900000000000001,41.17,0
16837,ED,3,109124,3.29,2009,1.16,0.10716253787499398,15,0.3900000000000001,41.17,0
16838,ED,3,5964,3.25,2010,1.32,0.1347388045610671,12,0.5300000000000002,49.08,0
16839,ED,3,3533,3.3,2010,1.32,0.1347388045610671,12,0.5300000000000002,49.08,0
16840,ED,3,135269,3.44,2010,1.32,0.1347388045610671,12,0.5300000000000002,49.08,0
16841,ED,3,79719,3.25,2010,1.32,0.1347388045610671,12,0.5300000000000002,49.08,0
16842,ED,3,109124,3.01,2010,1.32,0.1347388045610671,12,0.5300000000000002,49.08,0
16843,ED,3,79719,3.29,2010,1.32,0.1347388045610671,12,0.5300000000000002,49.08,0
16844,ED,3,57551,3.33,2010,1.32,0.1347388045610671,12,0.5300000000000002,49.08,0
16845,ED,3,5964,3.35,2010,1.32,0.1347388045610671,12,0.5300000000000002,49.08,0
16846,ED,3,135318,3.41,2010,1.32,0.1347388045610671,12,0.5300000000000002,49.08,0
16847,ED,3,109124,3.45,2010,1.32,0.1347388045610671,12,0.5300000000000002,49.08,0
16848,ED,3,109124,3.54,2010,1.32,0.1347388045610671,12,0.5300000000000002,49.08,0
16849,ED,3,3533,3.4,2010,1.32,0.1347388045610671,12,0.5300000000000002,49.08,0
16850,ED,3,3533,3.55,2011,1.33,0.026726124191242463,7,0.08000000000000007,,0
16851,ED,3,57551,3.58,2011,1.33,0.026726124191242463,7,0.08000000000000007,,0
16852,ED,3,135318,3.56,2011,1.33,0.026726124191242463,7,0.08000000000000007,,0
16853,ED,3,30088,3.57,2011,1.33,0.026726124191242463,7,0.08000000000000007,,0
16854,ED,3,79719,3.55,2011,1.33,0.026726124191242463,7,0.08000000000000007,,0
16855,ED,3,74016,3.53,2011,1.33,0.026726124191242463,7,0.08000000000000007,,0
16856,ED,3,71724,3.5,2011,1.33,0.026726124191242463,7,0.08000000000000007,,0
16857,ED,3,5964,3.8,2012,1.44,0.03535533905932725,2,0.04999999999999982,53.43,0
16858,ED,3,79719,3.75,2012,1.44,0.03535533905932725,2,0.04999999999999982,53.43,0
16859,ED,3,1157,3.75,2013,1.48,0.12668859459319914,9,0.4199999999999995,56.55,0
16860,ED,3,135318,3.73,2013,1.48,0.12668859459319914,9,0.4199999999999995,56.55,0
16861,ED,3,3533,3.77,2013,1.48,0.12668859459319914,9,0.4199999999999995,56.55,0
16862,ED,3,79719,3.84,2013,1.48,0.12668859459319914,9,0.4199999999999995,56.55,0
16863,ED,3,135849,3.81,2013,1.48,0.12668859459319914,9,0.4199999999999995,56.55,0
16864,ED,3,135849,3.73,2013,1.48,0.12668859459319914,9,0.4199999999999995,56.55,0
16865,ED,3,135849,4.1,2013,1.48,0.12668859459319914,9,0.4199999999999995,56.55,0
16866,ED,3,151229,3.7,2013,1.48,0.12668859459319914,9,0.4199999999999995,56.55,0
16867,ED,3,151229,3.68,2013,1.48,0.12668859459319914,9,0.4199999999999995,56.55,0
16868,ED,3,71724,3.75,2014,1.48,0.1470374102057023,5,0.33999999999999986,,0
16869,ED,3,135318,3.72,2014,1.48,0.1470374102057023,5,0.33999999999999986,,0
16870,ED,3,1741,3.94,2014,1.48,0.1470374102057023,5,0.33999999999999986,,0
16871,ED,3,109124,3.62,2014,1.48,0.1470374102057023,5,0.33999999999999986,,0
16872,ED,3,57551,3.96,2014,1.48,0.1470374102057023,5,0.33999999999999986,,0
16873,ED,3,109124,3.86,2015,1.44,0.05573008258798082,19,0.21999999999999975,,0
16874,ED,3,164774,3.91,2015,1.44,0.05573008258798082,19,0.21999999999999975,,0
16875,ED,3,79719,3.875,2015,1.44,0.05573008258798082,19,0.21999999999999975,,0
16876,ED,3,1741,3.97,2015,1.44,0.05573008258798082,19,0.21999999999999975,,0
16877,ED,3,135318,3.95,2015,1.44,0.05573008258798082,19,0.21999999999999975,,0
16878,ED,3,164774,3.95,2015,1.44,0.05573008258798082,19,0.21999999999999975,,0
16879,ED,3,151229,3.95,2015,1.44,0.05573008258798082,19,0.21999999999999975,,0
16880,ED,3,71724,3.95,2015,1.44,0.05573008258798082,19,0.21999999999999975,,0
16881,ED,3,57551,3.95,2015,1.44,0.05573008258798082,19,0.21999999999999975,,0
16882,ED,3,135849,3.96,2015,1.44,0.05573008258798082,19,0.21999999999999975,,0
16883,ED,3,110122,3.93,2015,1.44,0.05573008258798082,19,0.21999999999999975,,0
16884,ED,3,109124,3.8,2015,1.44,0.05573008258798082,19,0.21999999999999975,,0
16885,ED,3,79719,3.981,2015,1.44,0.05573008258798082,19,0.21999999999999975,,0
16886,ED,3,135849,4.0,2015,1.44,0.05573008258798082,19,0.21999999999999975,,0
16887,ED,3,110122,4.02,2015,1.44,0.05573008258798082,19,0.21999999999999975,,0
